text,label,lang
ಊಟದ ನಂತರ ತಂಡದ ಫೋಟೋ ಇದೆ.,0,kn
"క్రికెట్ మ్యాచ్ సాయంత్రం మొదలవుతుంది, సమయానికి రండి.",0,te
డాక్యుమెంట్లు ప్రింటర్ పై ఉంచాను.,0,te
ரீஃபண்ட் பெற OTP உடனடியாக பகிரவும்; தாமதம் ஆனால் கோரிக்கை ரத்து.,1,ta
रिफंड प्राप्त करने के लिए OTP तुरंत साझा करें; देर होने पर अनुरोध रद्द होगा।,1,hi
17-12-2025 को कार्ड उपयोग दिखा; यदि आपने नहीं किया तो [लिंक] पर रिपोर्ट करें।,1,hi
"ரிப்போர்ட்டை மின்னஞ்சலில் அனுப்பியுள்ளேன், பெற்றதா சொல்லுங்கள்.",0,ta
ಹುಟ್ಟುಹಬ್ಬದ ಶುಭಾಶಯಗಳು!,0,kn
ಇಂದು ಸಂಜೆ 4ಕ್ಕೆ ಸಭೆ ಕಾಂಫರೆನ್ಸ್ ರೂಮ್ ನಲ್ಲಿ ಇದೆ.,0,kn
"క్రికెట్ మ్యాచ్ సాయంత్రం మొదలవుతుంది, సమయానికి రండి.",0,te
"ரிப்போர்ட்டை மின்னஞ்சலில் அனுப்பியுள்ளேன், பெற்றதா சொல்லுங்கள்.",0,ta
कृपया कल की प्रस्तुति की अंतिम स्लाइड जाँच लें।,0,hi
बैठक आज शाम 4 बजे कॉन्फ्रेंस रूम में है।,0,hi
इनाम जीत चुके हैं! पाने के लिए [लिंक] खोलें और विवरण भरें।,1,hi
சந்தேகமான உள்நுழைவு; 10 நிமிடத்தில் உறுதிப்படுத்தாவிட்டால் கணக்கு முடக்கப்படும்.,1,ta
"पैकेज आज पहुँचेगा, डिलीवरी एजेंट कॉल करेगा।",0,hi
கிரிக்கெட் போட்டி மாலை ஆரம்பம்; நேரத்திற்கு வாருங்கள்.,0,ta
சந்தேகமான உள்நுழைவு; 10 நிமிடத்தில் உறுதிப்படுத்தாவிட்டால் கணக்கு முடக்கப்படும்.,1,ta
"பேக்கேஜ் இன்று வரும், டெலிவரி ஏஜென்ட் அழைப்பார்.",0,ta
ದಾಖಲೆಗಳು ಪ್ರಿಂಟರ್ ಮೇಲೆ ಇವೆ.,0,kn
మీటింగ్ ఈ రోజు సాయంత్రం 4కి కాన్ఫరెన్స్ రూం లో ఉంటుంది.,0,te
"मौसम साफ है, यात्रा योजना यथावत रहेगी।",0,hi
డెలివరీ నిలిపివేయబడింది; చిరునామా నిర్ధారణకు [లింక్] ఓపెన్ చేయండి.,1,te
డెలివరీ నిలిపివేయబడింది; చిరునామా నిర్ధారణకు [లింక్] ఓపెన్ చేయండి.,1,te
"பேக்கேஜ் இன்று வரும், டெலிவரி ஏஜென்ட் அழைப்பார்.",0,ta
"ரிப்போர்ட்டை மின்னஞ்சலில் அனுப்பியுள்ளேன், பெற்றதா சொல்லுங்கள்.",0,ta
"రిపోర్ట్ ఈమెయిల్ చేశాను, అందినట్టు చెప్పండి.",0,te
SIM ಸ್ವಾಪ್ ಪ್ರಯತ್ನ ಪತ್ತೆ; ಸಂಖ್ಯೆಯನ್ನು ಸುರಕ್ಷಿತಗೊಳಿಸಲು [ಕೊಂಡಿ] ನೋಡಿ.,1,kn
மீட்டிங் இணைப்பு பின்னர் பகிரப்படும்.,0,ta
ಅನಧಿಕೃತ ವಹಿವಾಟು ತಡೆಗಟ್ಟಲಾಗಿದೆ; ದೃಢೀಕರಣಕ್ಕೆ OTP ಅಗತ್ಯ.,1,kn
24-02-2025 న కార్డ్ వినియోగం; మీరు కాకపోతే [లింక్] లో రిపోర్ట్ చేయండి.,1,te
दस्तावेज़ प्रिंटर पर रख दिए हैं।,0,hi
इनाम जीत चुके हैं! पाने के लिए [लिंक] खोलें और विवरण भरें।,1,hi
பிறந்தநாள் நல்வாழ்த்துகள்!,0,ta
உங்கள் கணக்கு தற்காலிகமாக முடக்கப்பட்டுள்ளது; சரிபார்க்க உடனே [இணைப்பு] திறக்கவும்.,1,ta
BankSecure KYC అసంపూర్తి; నవీకరణకు [లింక్] సందర్శించండి.,1,te
சந்தேகமான உள்நுழைவு; 10 நிமிடத்தில் உறுதிப்படுத்தாவிட்டால் கணக்கு முடக்கப்படும்.,1,ta
07-10-2025 அன்று கார்டு பயன்பாடு; அது நீங்கள் அல்ல என்றால் [இணைப்பு] மூலம் புகார் செய்யவும்.,1,ta
"मौसम साफ है, यात्रा योजना यथावत रहेगी।",0,hi
"ವರದಿಯನ್ನು ಇಮೇಲ್ ಮಾಡಿದ್ದೇನೆ, ಸ್ವೀಕೃತಿ ತಿಳಿಸಿ.",0,kn
"पैकेज आज पहुँचेगा, डिलीवरी एजेंट कॉल करेगा।",0,hi
"ವರದಿಯನ್ನು ಇಮೇಲ್ ಮಾಡಿದ್ದೇನೆ, ಸ್ವೀಕೃತಿ ತಿಳಿಸಿ.",0,kn
ಇನಾಮ ಗೆದ್ದಿದ್ದೀರಿ! ಪಡೆಯಲು [ಕೊಂಡಿ] ತೆರೆಯಿರಿ ಮತ್ತು ವಿವರ ಭರ್ತಿ ಮಾಡಿ.,1,kn
ShopNow KYC முழுமையில்லை; புதுப்பிக்க [இணைப்பு] செல்லவும்.,1,ta
రేపు సెలవు; ఆఫీసు సోమవారం తెరుస్తాం.,0,te
రేపు సెలవు; ఆఫీసు సోమవారం తెరుస్తాం.,0,te
"ಪ್ಯಾಕೇಜ್ ಇಂದು ಬರುತ್ತದೆ, ಡೆಲಿವರಿ ಏಜೆಂಟ್ ಕರೆ ಮಾಡುತ್ತಾರೆ.",0,kn
లంచ్ తరువాత టీమ్ ఫోటో ఉంటుంది.,0,te
வெற்றி பெற்றீர்கள்! பெற [இணைப்பு] திறந்து விவரங்களை நிரப்பவும்.,1,ta
PayKart KYC ಅಪೂರ್ಣ; ನವೀಕರಣಕ್ಕೆ [ಕೊಂಡಿ] ಗೆ ಭೇಟಿ ನೀಡಿ.,1,kn
మీటింగ్ ఈ రోజు సాయంత్రం 4కి కాన్ఫరెన్స్ రూం లో ఉంటుంది.,0,te
"क्रिकेट मैच शाम को शुरू होगा, समय पर आएँ।",0,hi
BankSecure ವಾಲೆಟ್‌ನಲ್ಲಿ ₹2499 ಬ್ಲಾಕ್; ಬಿಡುಗಡೆಗೆ OTP ಕಳುಹಿಸಿ.,1,kn
ಸಂಶಯಾಸ್ಪದ ಲಾಗಿನ್; 10 ನಿಮಿಷದಲ್ಲಿ ದೃಢೀಕರಿಸದಿದ್ದರೆ ಖಾತೆ ಬ್ಲಾಕ್ ಆಗುತ್ತದೆ.,1,kn
మీటింగ్ ఈ రోజు సాయంత్రం 4కి కాన్ఫరెన్స్ రూం లో ఉంటుంది.,0,te
PayKart वॉलेट में ₹2499 ब्लॉक है; रिलीज़ हेतु OTP साझा करें।,1,hi
06-08-2025 న కార్డ్ వినియోగం; మీరు కాకపోతే [లింక్] లో రిపోర్ట్ చేయండి.,1,te
రిఫండ్ పొందడానికి OTP వెంటనే పంపండి; ఆలస్యం అయితే అభ్యర్థన రద్దు.,1,te
SIM స్వాప్ ప్రయత్నం గుర్తించింది; నంబర్ రక్షణకు [లింక్] చూడండి.,1,te
"कल छुट्टी है, ऑफिस सोमवार से खुलेगा।",0,hi
PayKart உதவி மையம்: கடவுச்சொல் மீட்டமைக்க குறியீடு 263448 உள்ளிடவும்.,1,ta
कक्षा का समय 10 से 11 बजे रहेगा।,0,hi
संदिग्ध लॉगिन मिला; 10 मिनट में पुष्टि न करने पर खाता बंद हो जाएगा।,1,hi
कक्षा का समय 10 से 11 बजे रहेगा।,0,hi
SIM ஸ்வாப் முயற்சி கண்டறியப்பட்டது; எண்ணை பாதுகாக்க [இணைப்பு] பாருங்கள்.,1,ta
MobileCare KYC అసంపూర్తి; నవీకరణకు [లింక్] సందర్శించండి.,1,te
11-08-2025 को कार्ड उपयोग दिखा; यदि आपने नहीं किया तो [लिंक] पर रिपोर्ट करें।,1,hi
"క్రికెట్ మ్యాచ్ సాయంత్రం మొదలవుతుంది, సమయానికి రండి.",0,te
ದಾಖಲೆಗಳು ಪ್ರಿಂಟರ್ ಮೇಲೆ ಇವೆ.,0,kn
இன்று மாலை 4 மணிக்கு கூட்டம் கான்ஃபரன்ஸ் ரூமில் உள்ளது.,0,ta
మీటింగ్ ఈ రోజు సాయంత్రం 4కి కాన్ఫరెన్స్ రూం లో ఉంటుంది.,0,te
கிரிக்கெட் போட்டி மாலை ஆரம்பம்; நேரத்திற்கு வாருங்கள்.,0,ta
டெலிவரி நிறுத்தப்பட்டது; முகவரியை உறுதிப்படுத்த [இணைப்பு] திறக்கவும்.,1,ta
MobileCare KYC अधूरा है; अपडेट हेतु [लिंक] पर जाएँ।,1,hi
UniPay ವಾಲೆಟ್‌ನಲ್ಲಿ ₹2999 ಬ್ಲಾಕ್; ಬಿಡುಗಡೆಗೆ OTP ಕಳುಹಿಸಿ.,1,kn
డాక్యుమెంట్లు ప్రింటర్ పై ఉంచాను.,0,te
"ప్యాకేజ్ ఈ రోజు చేరుతుంది, డెలివరీ ఏజెంట్ కాల్ చేస్తాడు.",0,te
రిఫండ్ పొందడానికి OTP వెంటనే పంపండి; ఆలస్యం అయితే అభ్యర్థన రద్దు.,1,te
"रिपोर्ट ईमेल कर दी है, प्राप्ति बताएं।",0,hi
வகுப்பு நேரம் காலை 10 முதல் 11 வரை.,0,ta
eTax KYC अधूरा है; अपडेट हेतु [लिंक] पर जाएँ।,1,hi
"पैकेज आज पहुँचेगा, डिलीवरी एजेंट कॉल करेगा।",0,hi
PayKart वॉलेट में ₹1999 ब्लॉक है; रिलीज़ हेतु OTP साझा करें।,1,hi
डिलिवरी रोकी गई; पता सत्यापित करने के लिए [लिंक] खोलें।,1,hi
MobileCare: பாதுகாப்பு சரிபார்ப்புக்கு ஃபோன் வெரிபை செய்யவும்—இப்போது [இணைப்பு] பாருங்கள்.,1,ta
"ప్యాకేజ్ ఈ రోజు చేరుతుంది, డెలివరీ ఏజెంట్ కాల్ చేస్తాడు.",0,te
"मौसम साफ है, यात्रा योजना यथावत रहेगी।",0,hi
அங்கீகரிக்கப்படாத பரிவர்த்தனைகள் தடுக்கப்பட்டன; உறுதிப்படுத்த OTP தேவை.,1,ta
ShopNow वॉलेट में ₹2499 ब्लॉक है; रिलीज़ हेतु OTP साझा करें।,1,hi
संदिग्ध लॉगिन मिला; 10 मिनट में पुष्टि न करने पर खाता बंद हो जाएगा।,1,hi
ಊಟದ ನಂತರ ತಂಡದ ಫೋಟೋ ಇದೆ.,0,kn
BankSecure ವಾಲೆಟ್‌ನಲ್ಲಿ ₹2999 ಬ್ಲಾಕ್; ಬಿಡುಗಡೆಗೆ OTP ಕಳುಹಿಸಿ.,1,kn
MobileCare वॉलेट में ₹799 ब्लॉक है; रिलीज़ हेतु OTP साझा करें।,1,hi
SIM ஸ்வாப் முயற்சி கண்டறியப்பட்டது; எண்ணை பாதுகாக்க [இணைப்பு] பாருங்கள்.,1,ta
டெலிவரி நிறுத்தப்பட்டது; முகவரியை உறுதிப்படுத்த [இணைப்பு] திறக்கவும்.,1,ta
